Added;Age;Alt Pos.;Att W/R;Body Type;Card ID;Club;Def W/R;Foot;Futwiz Link;Height;ID;League;Name;Nationality;Overall Rating;Player ID;Position;Price;Skill Moves;Version;Weak Foot;Weight;AcceleRATE;Acceleration;Aggression;Agility;Balance;Ball Control;Composure;Crossing;Curve;DEF;DRI;Def. Awareness;Dribbling;FK. Acc.;Finishing;Heading Acc.;Interceptions;Jumping;Long Pass;Long Shots;PAC;PAS;PHY;Penalties;PlayStyles;PlayStyles+;Positioning;Reactions;SHO;Short Pass;Shot Power;Slide Tackle;Sprint Speed;Stamina;Stand Tackle;Strength;Vision;Volleys;DIV;GK. Diving;GK. Handling;GK. Kicking;GK. Pos;GK. Reflexes;HAN;KIC;POS;REF;SPD
September 13, 2024 20:11;32;RB;;Avg & Normal;235472;FC Gloria Buzau;;Right;https://www.futwiz.com/en/fc25/player/diego-ferraresso/13368;"5' 7"" / 171cm";13368;ROM 1;Diego Ferraresso;Bulgaria;62;235472;LB;200;2 ;BRONZE RARE;3 ;71kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;31;RW, LW;;Tall & Lean;226781;Sporting KC;;Right;https://www.futwiz.com/en/fc25/player/khiry-shelton/13928;"6' 3"" / 191cm";13928;MLS;Khiry Shelton;United States;62;226781;ST;200;3 ;BRONZE RARE;3 ;84kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;31;;;Tall & Normal;223760;Odisha FC;;Right;https://www.futwiz.com/en/fc25/player/amrinder-singh/13920;"6' 1"" / 186cm";13920;IND 1;Amrinder Singh;India;62;223760;GK;200;1 ;BRONZE RARE;1 ;80kg;;44;;;;;;18;18;;;14;;17;;13;19;;19;;;;;;Footwork, ;;;;;30;;17;42;;17;;36;;;;;;;;;;;;
September 13, 2024 20:11;26;;;Tall & Lean;231396;Bradford City;;Left;https://www.futwiz.com/en/fc25/player/ciaran-kelly/13620;"6' 3"" / 191cm";13620;ENG 4;Ciaran Kelly;Republic of Ireland;62;231396;CB;200;2 ;BRONZE RARE;2 ;79kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;28;;;Avg & Normal;213449;Motor Lublin;;Right;https://www.futwiz.com/en/fc25/player/pawel-stolarski/13895;"5' 11"" / 181cm";13895;POL 1;Pawel Stolarski;Poland;62;213449;RB;200;2 ;BRONZE RARE;3 ;74kg;;;;;;;;;;;;;;;;;;;;;;;;;Jockey, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;26;;;Avg & Lean;72540;Grazer AK;;Right;https://www.futwiz.com/en/fc25/player/michael-lang/13578;"5' 10"" / 178cm";13578;AUT 1;Michael Lang;Austria;62;72540;RB;4400;2 ;BRONZE;2 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;35;LB;;Avg & Lean;202231;Austin FC;;Right;https://www.futwiz.com/en/fc25/player/hector-jimenez/13447;"5' 9"" / 175cm";13447;MLS;Hector Jimenez;United States;62;202231;RB;1600;3 ;BRONZE RARE;4 ;64kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;34;;;Avg & Stocky;190792;SM Caen;;Right;https://www.futwiz.com/en/fc25/player/parfait-mandanda/13725;"6' 0"" / 182cm";13725;FRA 2;Parfait Mandanda;DR Congo;62;190792;GK;200;1 ;BRONZE RARE;2 ;84kg;;39;;;;;;11;15;;;18;;14;;14;17;;20;;;;;;;;;;;20;;16;45;;18;;32;;;;;;;;;;;;
September 13, 2024 20:11;22;RB;;Tall & Normal;73411;Cordoba CF;;Right;https://www.futwiz.com/en/fc25/player/matias-barboza/13335;"6' 2"" / 187cm";13335;ESP 2;Matias Barboza;Spain;62;73411;CB;200;2 ;BRONZE RARE;3 ;79kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;22;;;Avg & Lean;72539;Grazer AK;;Left;https://www.futwiz.com/en/fc25/player/felix-holzhacker/13483;"5' 9"" / 176cm";13483;AUT 1;Felix Holzhacker;Austria;62;72539;LB;200;2 ;BRONZE RARE;3 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;31;;;Tall & Normal;202079;Hammarby IF;;Right;https://www.futwiz.com/en/fc25/player/davor-blazevic/13310;"6' 3"" / 190cm";13310;SWE 1;Davor Blazevic;Sweden;62;202079;GK;1400;1 ;BRONZE;2 ;88kg;;24;;;;;;13;13;;;10;;20;;13;12;;20;;;;;;;;;;;16;;11;29;;11;;15;;;;;;;;;;;;
September 13, 2024 20:11;28;RM, LW;;Avg & Normal;235311;Huachipato;;Right;https://www.futwiz.com/en/fc25/player/mario-briceno/13295;"5' 11"" / 180cm";13295;LIB;Mario Briceno;Chile;62;235311;RW;5100;3 ;BRONZE RARE;4 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;28;CB;;Avg & Lean;222979;Bohemians;;Right;https://www.futwiz.com/en/fc25/player/liam-smith/13914;"5' 8"" / 173cm";13914;IRL 1;Liam Smith;Scotland;62;222979;RB;200;2 ;BRONZE RARE;4 ;68kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;31;LB;;Avg & Normal;226181;Al Raed;;Right;https://www.futwiz.com/en/fc25/player/hamad-al-jayzani/13190;"5' 8"" / 173cm";13190;SAU 1;Hamad Al Jayzani;Saudi Arabia;62;226181;RB;200;2 ;BRONZE RARE;3 ;76kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;30;RM, LM;;Avg & Normal;208022;UTA Arad;;Right;https://www.futwiz.com/en/fc25/player/imoh-ezekiel/13377;"5' 10"" / 178cm";13377;ROM 1;Imoh Ezekiel;Nigeria;62;208022;ST;200;3 ;BRONZE RARE;3 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;22;;;Avg & Lean;71278;R. Sporting;;Right;https://www.futwiz.com/en/fc25/player/acerete/13204;"5' 9"" / 175cm";13204;ESP 2;Acerete;Spain;62;71278;ST;3700;3 ;BRONZE;3 ;65kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;22;RB;;Tall & Lean;71243;Barcelona SC;;Right;https://www.futwiz.com/en/fc25/player/alex-rangel/13784;"6' 2"" / 189cm";13784;LIB;Alex Rangel;Ecuador;62;71243;CB;200;2 ;BRONZE RARE;2 ;77kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;24;CAM;;Avg & Lean;71215;Exeter City;;Right;https://www.futwiz.com/en/fc25/player/millenic-alli/13174;"5' 11"" / 181cm";13174;ENG 3;Millenic Alli;Republic of Ireland;62;71215;ST;3900;2 ;BRONZE;3 ;78kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
March 11, 2025 17:23;24;CAM;;Avg & Lean;50402863;Luton Town;;Right;https://www.futwiz.com/en/fc25/player/millenic-alli/22229;"5' 11"" / 181cm";22229;ENG 2;Millenic Alli;Republic of Ireland;62;71215;ST;600;2 ;BRONZE;3 ;78kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;21;LM, RW;;Avg & Normal;71208;CD Tenerife;;Right;https://www.futwiz.com/en/fc25/player/dawda/13421;"5' 11"" / 180cm";13421;ESP 2;Dawda;Spain;62;71208;RM;200;3 ;BRONZE RARE;3 ;72kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;34;LM, RW;;Short & Lean;71093;S. Trinidense;;Right;https://www.futwiz.com/en/fc25/player/joel-roman/13760;"5' 7"" / 169cm";13760;SUD;Joel Roman;Paraguay;62;71093;RM;4500;3 ;BRONZE RARE;3 ;65kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;35;;;Tall & Lean;213428;Minnesota United;;Right;https://www.futwiz.com/en/fc25/player/clint-irwin/13465;"6' 3"" / 191cm";13465;MLS;Clint Irwin;United States;62;213428;GK;4500;1 ;BRONZE RARE;1 ;88kg;;48;;;;;;16;20;;;10;;14;;19;24;;30;;;;;;Footwork, ;;;;;34;;18;44;;16;;50;;;;;;;;;;;;
September 13, 2024 20:11;31;;;Avg & Normal;71075;S. Trinidense;;Right;https://www.futwiz.com/en/fc25/player/armando-ruiz-diaz/13751;"6' 0"" / 184cm";13751;SUD;Armando Ruiz Diaz;Paraguay;62;71075;RB;4500;2 ;BRONZE RARE;2 ;82kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;22;;;Tall & Normal;73409;Cordoba CF;;Right;https://www.futwiz.com/en/fc25/player/ramon-vila/13842;"6' 3"" / 191cm";13842;ESP 2;Ramon Vila;Spain;62;73409;GK;200;1 ;BRONZE RARE;2 ;84kg;;50;;;;;;12;12;;;9;;11;;14;14;;22;;;;;;;;;;;25;;15;44;;13;;40;;;;;;;;;;;;
September 13, 2024 20:11;31;CM;;Short & Lean;213281;Well. Phoenix;;Right;https://www.futwiz.com/en/fc25/player/paulo-retre/13775;"5' 7"" / 170cm";13775;AUS 1;Paulo Retre;Australia;62;213281;CDM;200;2 ;BRONZE RARE;3 ;63kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;18;;;Avg & Lean;72465;Lanus;;Left;https://www.futwiz.com/en/fc25/player/octavio-ontivero/13640;"5' 9"" / 174cm";13640;SUD;Octavio Ontivero;Argentina;62;72465;LB;600;2 ;BRONZE;2 ;65kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;28;CDM;;Avg & Normal;222937;Doncaster;;Right;https://www.futwiz.com/en/fc25/player/ben-close/13246;"5' 9"" / 175cm";13246;ENG 4;Ben Close;England;62;222937;CM;5100;3 ;BRONZE RARE;4 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;32;;;Avg & Normal;189910;Dundee FC;;Right;https://www.futwiz.com/en/fc25/player/curtis-main/13731;"5' 10"" / 178cm";13731;SPFL;Curtis Main;England;62;189910;ST;4000;2 ;BRONZE;3 ;67kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Shot, Bruiser, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;31;CM;;Avg & Lean;226021;Tianjin JMT FC;;Right;https://www.futwiz.com/en/fc25/player/guo-hao/13523;"5' 8"" / 173cm";13523;CHN 1;Guo Hao;China PR;62;226021;CDM;200;2 ;BRONZE RARE;2 ;66kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;25;;;Avg & Lean;235100;Lechia Gdansk;;Left;https://www.futwiz.com/en/fc25/player/milosz-kalahur/13633;"5' 9"" / 175cm";13633;POL 1;Milosz Kalahur;Poland;62;235100;LB;200;2 ;BRONZE RARE;1 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;32;CM;;Avg & Normal;207620;Tranmere Rovers;;Right;https://www.futwiz.com/en/fc25/player/connor-jennings/13450;"6' 0"" / 183cm";13450;ENG 4;Connor Jennings;England;62;207620;ST;200;2 ;BRONZE RARE;3 ;72kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
March 11, 2025 17:23;31;;;Tall & Normal;50533727;Brommapojkarna;;Right;https://www.futwiz.com/en/fc25/player/davor-blazevic/22230;"6' 3"" / 190cm";22230;SWE 1;Davor Blazevic;Sweden;62;202079;GK;700;1 ;BRONZE;2 ;88kg;;24;;;;;;13;13;;;10;;20;;13;12;;20;;;;;;;;;;;16;;11;29;;11;;15;;;;;;;;;;;;
September 13, 2024 20:11;31;;;Avg & Normal;71034;Sportivo Luqueno;;Left;https://www.futwiz.com/en/fc25/player/marcelo-ferreira/13367;"5' 10"" / 178cm";13367;SUD;Marcelo Ferreira;Paraguay;62;71034;ST;4500;2 ;BRONZE RARE;3 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;32;;;Tall & Normal;202073;LA Galaxy;;Right;https://www.futwiz.com/en/fc25/player/eriq-zavaleta/13991;"6' 1"" / 185cm";13991;MLS;Eriq Zavaleta;El Salvador;62;202073;CB;200;2 ;BRONZE RARE;2 ;84kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;23;RM, LM;;Avg & Normal;73329;FK Austria Wien;;Right;https://www.futwiz.com/en/fc25/player/cristiano/13768;"5' 9"" / 176cm";13768;AUT 1;Cristiano;Brazil;62;73329;RW;5100;4 ;BRONZE;3 ;71kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;33;RM, LM;;Avg & Normal;213181;Pohang Steelers;;Right;https://www.futwiz.com/en/fc25/player/jo-sung-joon/13442;"5' 9"" / 176cm";13442;KOR 1;Jo Sung Joon;Korea Republic;62;213181;RW;1500;3 ;BRONZE;4 ;72kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;18;;;Avg & Lean;70996;Manchester City;;Right;https://www.futwiz.com/en/fc25/player/jacob-wright/14005;"5' 8"" / 173cm";14005;ENG 1;Jacob Wright;England;62;70996;CDM;5100;3 ;BRONZE RARE;3 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;28;;;Tall & Normal;72404;Sepsi OSK;;Right;https://www.futwiz.com/en/fc25/player/marius-coman/13243;"6' 1"" / 185cm";13243;ROM 1;Marius Coman;Romania;62;72404;ST;200;2 ;BRONZE RARE;3 ;79kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;27;RM, LM;;Avg & Normal;222714;MK Dons;;Right;https://www.futwiz.com/en/fc25/player/connor-evans/13379;"5' 10"" / 179cm";13379;ENG 4;Connor Evans;Wales;62;222714;CM;550;3 ;BRONZE;3 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;35;;;Tall & Stocky;189248;Wehen Wiesbaden;;Right;https://www.futwiz.com/en/fc25/player/mohamed-amsif/13167;"6' 1"" / 186cm";13167;GER 3;Mohamed Amsif;Morocco;62;189248;GK;200;1 ;BRONZE RARE;3 ;92kg;;36;;;;;;13;14;;;18;;14;;12;25;;18;;;;;;;;;;;17;;13;37;;13;;29;;;;;;;;;;;;
September 13, 2024 20:11;32;CDM, CAM;;Avg & Lean;207513;Crawley Town;;Right;https://www.futwiz.com/en/fc25/player/gavan-holohan/13485;"5' 11"" / 180cm";13485;ENG 3;Gavan Holohan;Republic of Ireland;62;207513;CM;200;3 ;BRONZE RARE;3 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;35;;;Tall & Stocky;201873;Whitecaps FC;;Left;https://www.futwiz.com/en/fc25/player/joe-bendik/13326;"6' 3"" / 191cm";13326;MLS;Joe Bendik;United States;62;201873;GK;5100;1 ;BRONZE RARE;3 ;98kg;;37;;;;;;16;15;;;7;;19;;11;12;;25;;;;;;;;;;;17;;8;32;;11;;38;;;;;;;;;;;;
September 13, 2024 20:11;30;CM;;Tall & Lean;200781;Crewe Alexandra;;Right;https://www.futwiz.com/en/fc25/player/conor-thomas/13875;"6' 1"" / 185cm";13875;ENG 4;Conor Thomas;England;62;200781;CDM;200;2 ;BRONZE RARE;3 ;72kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Throw, ;;;;;;;;;;;;;;;;;;;;;;;;
February 25, 2025 23:28;18;;;Avg & Lean;50402644;Norwich;;Right;https://www.futwiz.com/en/fc25/player/jacob-wright/21566;"5' 8"" / 173cm";21566;ENG 2;Jacob Wright;England;62;70996;CDM;200;3 ;BRONZE RARE;3 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;21;;;Avg & Lean;73294;1. FC Magdeburg;;Right;https://www.futwiz.com/en/fc25/player/pierre-nadjombe/13674;"6' 0"" / 183cm";13674;GER 2;Pierre Nadjombe;Togo;62;73294;RB;600;2 ;BRONZE;2 ;74kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;28;;;Avg & Lean;222405;Cheltenham Town;;Right;https://www.futwiz.com/en/fc25/player/liam-kinsella/13606;"5' 9"" / 175cm";13606;ENG 4;Liam Kinsella;Republic of Ireland;62;222405;CM;200;2 ;BRONZE RARE;3 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;Intercept, Slide Tackle, Relentless, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;38;;;Avg & Stocky;186970;Henan FC;;Right;https://www.futwiz.com/en/fc25/player/gu-cao/13528;"6' 0"" / 183cm";13528;CHN 1;Gu Cao;China PR;62;186970;CB;5100;2 ;BRONZE RARE;2 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;Slide Tackle, Long Throw, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;30;;;Tall & Normal;206430;AFC Wimbledon;;Right;https://www.futwiz.com/en/fc25/player/joe-pigott/13800;"6' 2"" / 188cm";13800;ENG 4;Joe Pigott;England;62;206430;ST;200;2 ;BRONZE RARE;3 ;77kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;29;;;Tall & Normal;213143;Mansfield Town;;Right;https://www.futwiz.com/en/fc25/player/rhys-oates/13653;"6' 1"" / 185cm";13653;ENG 3;Rhys Oates;England;62;213143;ST;200;3 ;BRONZE RARE;4 ;83kg;;;;;;;;;;;;;;;;;;;;;;;;;Rapid, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;17;;;Short & Lean;72333;SC Freiburg;;Right;https://www.futwiz.com/en/fc25/player/maj-schneider/13738;"5' 5"" / 165cm";13738;Frauen Bundesliga;Maj Schneider;Germany;62;72333;RB;550;2 ;BRONZE;2 ;55kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;31;CDM;;Tall & Normal;200744;Salford City;;Right;https://www.futwiz.com/en/fc25/player/ryan-watson/14025;"6' 1"" / 185cm";14025;ENG 4;Ryan Watson;England;62;200744;CM;200;2 ;BRONZE RARE;2 ;73kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Shot, Long Ball Pass, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;26;;;Avg & Normal;70124;Fredrikstad FK;;Right;https://www.futwiz.com/en/fc25/player/julius-magnusson/13733;"5' 10"" / 178cm";13733;NOR 1;Julius Magnusson;Iceland;62;70124;CDM;5100;2 ;BRONZE RARE;3 ;76kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;19;;;Tall & Normal;279011;Atl. Nacional;;Right;https://www.futwiz.com/en/fc25/player/emilio-aristizabal/14133;"6' 2"" / 187cm";14133;COL 1;Emilio Aristizabal;Colombia;61;279011;ST;200;2 ;BRONZE RARE;2 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;25;;;Avg & Normal;70973;Widzew Lodz;;Right;https://www.futwiz.com/en/fc25/player/lirim-kastrati/13623;"5' 10"" / 178cm";13623;POL 1;Lirim Kastrati;Kosovo;62;70973;RB;200;2 ;BRONZE RARE;3 ;71kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;26;;;Tall & Normal;222096;Carlisle United;;Right;https://www.futwiz.com/en/fc25/player/harry-lewis/13568;"6' 3"" / 191cm";13568;ENG 4;Harry Lewis;England;62;222096;GK;550;1 ;BRONZE;4 ;77kg;;60;;;;;;18;18;;;25;;20;;16;23;;47;;;;;;;;;;;45;;14;51;;20;;50;;;;;;;;;;;;
September 13, 2024 20:11;24;LW;;Avg & Normal;73235;FC Winterthur;;Right;https://www.futwiz.com/en/fc25/player/christian-gomis/13344;"6' 0"" / 184cm";13344;SUI 1;Christian Gomis;Senegal;62;73235;ST;550;2 ;BRONZE;2 ;83kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;32;CDM;;Tall & Normal;206142;Gillingham;;Right;https://www.futwiz.com/en/fc25/player/timothee-dieng/13402;"6' 2"" / 189cm";13402;ENG 4;Timothee Dieng;France;62;206142;CM;5100;2 ;BRONZE RARE;2 ;79kg;;;;;;;;;;;;;;;;;;;;;;;;;Power Header, Aerial, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;34;;;Tall & Normal;186352;Auckland FC;;Left;https://www.futwiz.com/en/fc25/player/tommy-smith/13913;"6' 2"" / 188cm";13913;AUS 1;Tommy Smith;New Zealand;62;186352;CB;200;2 ;BRONZE RARE;2 ;82kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;19;RM;;Avg & Normal;72301;SC Verl;;Right;https://www.futwiz.com/en/fc25/player/max-scholze/13937;"6' 0"" / 184cm";13937;GER 3;Max Scholze;Germany;62;72301;RB;900;2 ;BRONZE;3 ;76kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;32;;;Tall & Normal;212915;Pohang Steelers;;Left;https://www.futwiz.com/en/fc25/player/yoon-pyung-gook/13997;"6' 2"" / 189cm";13997;KOR 1;Yoon Pyung Gook;Korea Republic;62;212915;GK;200;1 ;BRONZE RARE;3 ;85kg;;45;;;;;;20;16;;;12;;17;;16;24;;25;;;;;;;;;;;26;;12;49;;11;;54;;;;;;;;;;;;
September 13, 2024 20:11;32;;;Tall & Normal;200633;Notts County;;Left;https://www.futwiz.com/en/fc25/player/rod-mcdonald/13711;"6' 3"" / 191cm";13711;ENG 4;Rod McDonald;England;62;200633;CB;200;2 ;BRONZE RARE;2 ;82kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, Jockey, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;20;CM, LW;;Avg & Normal;278966;Carrarese Calcio;;Left;https://www.futwiz.com/en/fc25/player/luigi-cherubini/14235;"5' 9"" / 175cm";14235;ITA 2;Luigi Cherubini;Italy;61;278966;LM;550;3 ;BRONZE;3 ;71kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
March 11, 2025 17:23;26;;;Avg & Normal;50401772;IF Elfsborg;;Right;https://www.futwiz.com/en/fc25/player/julius-magnusson/22222;"5' 10"" / 178cm";22222;SWE 1;Julius Magnusson;Iceland;62;70124;CDM;200;2 ;BRONZE RARE;3 ;76kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;21;;;Tall & Normal;70954;FK Haugesund;;Left;https://www.futwiz.com/en/fc25/player/anton-logi-ludviksson/13542;"6' 2"" / 188cm";13542;NOR 1;Anton Logi Ludviksson;Iceland;62;70954;CDM;4900;2 ;BRONZE RARE;2 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;23;;;Tall & Normal;73188;TSV Hartberg;;Right;https://www.futwiz.com/en/fc25/player/benjamin-markus/13720;"6' 1"" / 185cm";13720;AUT 1;Benjamin Markus;Slovenia;62;73188;CDM;550;2 ;BRONZE;3 ;80kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;34;;;Tall & Normal;212839;Gangwon FC;;Right;https://www.futwiz.com/en/fc25/player/park-chung-hyo/13822;"6' 2"" / 188cm";13822;KOR 1;Park Chung Hyo;Korea Republic;62;212839;GK;550;1 ;BRONZE;3 ;78kg;;44;;;;;;20;18;;;13;;14;;12;22;;17;;;;;;;;;;;27;;14;48;;18;;50;;;;;;;;;;;;
September 13, 2024 20:11;37;;;Tall & Normal;186122;Bromley FC;;Right;https://www.futwiz.com/en/fc25/player/byron-webster/14021;"6' 3"" / 191cm";14021;ENG 4;Byron Webster;England;62;186122;CB;200;2 ;BRONZE RARE;3 ;88kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, Long Throw, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;19;CM;;--;72284;Spurs;;Right;https://www.futwiz.com/en/fc25/player/tyrese-hall/13512;"5' 7"" / 169cm";13512;ENG 1;Tyrese Hall;England;62;72284;CDM;5100;2 ;BRONZE RARE;4 ;0kg;;;;;;;;;;;;;;;;;;;;;;;;;Press Proven, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;34;;;Avg & Normal;200510;Malaga CF;;Right;https://www.futwiz.com/en/fc25/player/dioni/13841;"6' 0"" / 184cm";13841;ESP 2;Dioni;Spain;62;200510;ST;200;3 ;BRONZE RARE;3 ;82kg;;;;;;;;;;;;;;;;;;;;;;;;;Technical, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;30;;;Tall & Normal;206073;Cangzhou FC;;Right;https://www.futwiz.com/en/fc25/player/ayo-obileye/13652;"6' 5"" / 195cm";13652;CHN 1;Ayo Obileye;England;62;206073;CB;200;2 ;BRONZE RARE;3 ;90kg;;;;;;;;;;;;;;;;;;;;;;;;;Long Ball Pass, Bruiser, ;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;19;RM, LW;;Avg & Normal;278825;Amiens SC;;Left;https://www.futwiz.com/en/fc25/player/yvan-ikia-dimi/14288;"5' 11"" / 180cm";14288;FRA 2;Yvan Ikia Dimi;France;61;278825;LM;4800;3 ;BRONZE;2 ;70kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
September 13, 2024 20:11;27;;;Avg & Normal;70120;Fredrikstad FK;;Left;https://www.futwiz.com/en/fc25/player/stian-molde/13686;"6' 0"" / 183cm";13686;NOR 1;Stian Molde;Norway;62;70120;LB;200;2 ;BRONZE RARE;3 ;75kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
